AÑO;MES;ID;TIPOEDIFICIO;EDIFICIO;DIRECCION;DISTRITO;CÓDIGO DISTRITO;BARRIO;CÓDIGO BARRIO;COORDENADA-X;COORDENADA-Y;LONGITUD;LATITUD;SENSOR;TIPO;CLASE;GRUPO;UNIDADES;CONSUMO
2021;8;2011;Centros culturales y bibliotecas;CC Eduardo Úrculo & Biblioteca María Zambrano;PLAZA DONOSO, 5 28029 MADRID;TETUAN;6;ALMENARA;64;441226,74;4480063,97;-3.697317069897467;40.46917467820605;AMCCEURCULOBIBMZAMBRANO_Elec_Gral_Red;Externo;Energía activa;;kWh;52561,4
2021;8;2011;Centros culturales y bibliotecas;CC Eduardo Úrculo & Biblioteca María Zambrano;PLAZA DONOSO, 5 28029 MADRID;TETUAN;6;ALMENARA;64;441226,74;4480063,97;-3.697317069897467;40.46917467820605;AMCCEURCULOBIBMZAMBRANO_Elec_Gral_Red;Externo;Energía Reactiva;;kvarh;9247,8
2021;8;2011;Centros culturales y bibliotecas;CC Eduardo Úrculo & Biblioteca María Zambrano;PLAZA DONOSO, 5 28029 MADRID;TETUAN;6;ALMENARA;64;441226,74;4480063,97;-3.697317069897467;40.46917467820605;AMCCEURCULOBIBMZAMBRANO_Gas_General;Externo;Gas;;kvarh;0
2021;8;1028;Centros culturales y bibliotecas;CC El Madroño + Bib. Vicálvaro;CALLE  VILLARDONDIEGO,  36  28032  MADRID;VICALVARO;19;CASCO HISTORICO DE VICALVARO;191;448384,22;4472915,3;-3.6067251462782606;40.405723430071895;AMCCELMADRONO_Electricidad_General;Externo;Energía activa;;kWh;22576,5
2021;8;1028;Centros culturales y bibliotecas;CC El Madroño + Bib. Vicálvaro;CALLE  VILLARDONDIEGO,  36  28032  MADRID;VICALVARO;19;CASCO HISTORICO DE VICALVARO;191;448384,22;4472915,3;-3.6067251462782606;40.405723430071895;AMCCELMADRONO_Electricidad_General;Externo;Energía Reactiva;;kvarh;1383,9
2021;8;1028;Centros culturales y bibliotecas;CC El Madroño + Bib. Vicálvaro;CALLE  VILLARDONDIEGO,  36  28032  MADRID;VICALVARO;19;CASCO HISTORICO DE VICALVARO;191;448384,22;4472915,3;-3.6067251462782606;40.405723430071895;AMCCELMADRONO_Gas_General;Externo;Gas;;kvarh;0
2021;8;1017;Centros culturales y bibliotecas;CC El Torito;AVENIDA MORATALAZ, 130 28030 MADRID;MORATALAZ;14;VINATEROS;146;445135,88;4473047,36;-3.645480705416855;40.40627804229188;AMCCELTORITO_CGBT_IG;Externo;Energía activa;;kWh;1359,1
2021;8;1017;Centros culturales y bibliotecas;CC El Torito;AVENIDA MORATALAZ, 130 28030 MADRID;MORATALAZ;14;VINATEROS;146;445135,88;4473047,36;-3.645480705416855;40.40627804229188;AMCCELTORITO_CGBT_IG;Externo;Energía Reactiva;;kvarh;72,1
2021;8;1017;Centros culturales y bibliotecas;CC El Torito;AVENIDA MORATALAZ, 130 28030 MADRID;MORATALAZ;14;VINATEROS;146;445135,88;4473047,36;-3.645480705416855;40.40627804229188;AMCCELTORITO_Gas_General;Externo;Gas;;kvarh;0
2021;8;1073;Centros culturales y bibliotecas;CC Fernando de los Ríos Y Biblioteca Aluche;CALLE  CAMARENA,  10  28047  MADRID;LATINA;10;ALUCHE;104;435820,47;4471927,38;-3.7557257281421474;40.39583722701424;AMCCFERNANDORIOSZONAB_CGBT_IG;Externo;Energía activa;;kWh;85861,9
2021;8;1073;Centros culturales y bibliotecas;CC Fernando de los Ríos Y Biblioteca Aluche;CALLE  CAMARENA,  10  28047  MADRID;LATINA;10;ALUCHE;104;435820,47;4471927,38;-3.7557257281421474;40.39583722701424;AMCCFERNANDORIOSZONAB_CGBT_IG;Externo;Energía Reactiva;;kvarh;3159
2021;8;0;Centros culturales y bibliotecas;CC La Elipa y CSS Santa Felicidad;CALLE  SANTA FELICIDAD,  39  28017  MADRID;CIUDAD LINEAL;15;VENTAS;151;444818,51;4475138,86;-3.6488146218251276;40.42476214245043;AMCCLAELIPA_Electricidad_General;Externo;Energía activa;;kWh;8028,5
2021;8;0;Centros culturales y bibliotecas;CC La Elipa y CSS Santa Felicidad;CALLE  SANTA FELICIDAD,  39  28017  MADRID;CIUDAD LINEAL;15;VENTAS;151;444818,51;4475138,86;-3.6488146218251276;40.42476214245043;AMCCLAELIPA_Electricidad_General;Externo;Energía Reactiva;;kvarh;795,5
2021;8;288;Centros culturales y bibliotecas;CC La Vaguada;AVENIDA  MONFORTE DE LEMOS, 38 28029 MADRID;FUENCARRAL - EL PARDO;8;PILAR;84;439890,74;4481167,14;-3.7091651558876;40.4790171574762;AMLAVAGUADACCULTURAL_General_CC;Externo;Energía activa;;kWh;38776
2021;8;288;Centros culturales y bibliotecas;CC La Vaguada;AVENIDA  MONFORTE DE LEMOS, 38 28029 MADRID;FUENCARRAL - EL PARDO;8;PILAR;84;439890,74;4481167,14;-3.7091651558876;40.4790171574762;AMLAVAGUADACCULTURAL_General_CC;Externo;Energía Reactiva;;kvarh;31271
2021;8;288;Centros culturales y bibliotecas;CC La Vaguada;AVENIDA  MONFORTE DE LEMOS, 38 28029 MADRID;FUENCARRAL - EL PARDO;8;PILAR;84;439890,74;4481167,14;-3.7091651558876;40.4790171574762;AMLAVAGUADACCULTURAL_Gas_CC;Externo;Gas;;kvarh;0
2021;8;1905;Centros culturales y bibliotecas;CC Los Rosales;AVENIDA LOS ROSALES, 133 28021 MADRID;VILLAVERDE;17;BUTARQUE;173;442488,59;4466913,33;-3.675233737399011;40.351613033852146;AMCCLOSROSALES_CGBT_IG;Externo;Energía activa;;kWh;3609,2
2021;8;1905;Centros culturales y bibliotecas;CC Los Rosales;AVENIDA LOS ROSALES, 133 28021 MADRID;VILLAVERDE;17;BUTARQUE;173;442488,59;4466913,33;-3.675233737399011;40.351613033852146;AMCCLOSROSALES_CGBT_IG;Externo;Energía Reactiva;;kvarh;158,3
2021;8;1905;Centros culturales y bibliotecas;CC Los Rosales;AVENIDA LOS ROSALES, 133 28021 MADRID;VILLAVERDE;17;BUTARQUE;173;442488,59;4466913,33;-3.675233737399011;40.351613033852146;AMCCLOSROSALES_Gas_General;Externo;Gas;;kvarh;0
2021;8;1151;Centros culturales y bibliotecas;CC Mercado de Ibiza;CALLE IBIZA, 8 PLANTA 1ª 28009 MADRID;RETIRO;3;IBIZA;34;442532,4;4474380,17;-3.67667935697656;40.41825794820068;AMCCMERCADOIBIZA_Electricidad_General;Externo;Energía activa;;kWh;766,3
2021;8;1151;Centros culturales y bibliotecas;CC Mercado de Ibiza;CALLE IBIZA, 8 PLANTA 1ª 28009 MADRID;RETIRO;3;IBIZA;34;442532,4;4474380,17;-3.67667935697656;40.41825794820068;AMCCMERCADOIBIZA_Electricidad_General;Externo;Energía Reactiva;;kvarh;34
2021;8;1227;Centros culturales y bibliotecas;CC Meseta de Orcasitas;PLAZA ASOCIACION, 1 28041 MADRID;USERA;12;ORCASITAS;121;439859,63;4468995,51;-3.707694256978187;40.36931833443561;AMCCMESETAORCASITAS_Electricidad_General;Externo;Energía activa;;kWh;1424,9
2021;8;1227;Centros culturales y bibliotecas;CC Meseta de Orcasitas;PLAZA ASOCIACION, 1 28041 MADRID;USERA;12;ORCASITAS;121;439859,63;4468995,51;-3.707694256978187;40.36931833443561;AMCCMESETAORCASITAS_Electricidad_General;Externo;Energía Reactiva;;kvarh;10,2
2021;8;1227;Centros culturales y bibliotecas;CC Meseta de Orcasitas;PLAZA ASOCIACION, 1 28041 MADRID;USERA;12;ORCASITAS;121;439859,63;4468995,51;-3.707694256978187;40.36931833443561;AMCCMESETAORCASITAS_Gas_Multical;Externo;Gas;;kvarh;0,3
2021;8;389;Centros culturales y bibliotecas;CC Nicolás Salmerón (CC, EM María Rodrigo y Bib. Fco. Ibáñez);CALLE  MANTUANO,  51  28002  MADRID;CHAMARTIN;5;CIUDAD JARDIN;53;442658,2;4477714,06;-3.675813806689595;40.448284935167614;AMCCNICOLASSALMERON_Gas_General;Externo;Gas;;kvarh;0
2021;8;1249;Centros culturales y bibliotecas;CC Pozo del Tío Raimundo;AVENIDA  DE LAS GLORIETAS,  19  (19-21 entrada por la PLAZA DEL PADRE LLANOS)  28053  MADRID;PUENTE DE VALLECAS;13;ENTREVIAS;131;443976,57;4469456,93;-3.6593099207585325;40.37407223002263;AMCCPOZOTIORAIMUNDO_Electricidad_General;Externo;Energía activa;;kWh;3889,3
2021;8;1249;Centros culturales y bibliotecas;CC Pozo del Tío Raimundo;AVENIDA  DE LAS GLORIETAS,  19  (19-21 entrada por la PLAZA DEL PADRE LLANOS)  28053  MADRID;PUENTE DE VALLECAS;13;ENTREVIAS;131;443976,57;4469456,93;-3.6593099207585325;40.37407223002263;AMCCPOZOTIORAIMUNDO_Electricidad_General;Externo;Energía Reactiva;;kvarh;-1763,7
2021;8;226;Centros culturales y bibliotecas;CC Rafael Altamira;CALLE  ENRIQUE D'ALMONTE,  1  28028  MADRID;SALAMANCA;4;FUENTE DEL BERRO;43;443752,29;4474857,9;-3.6624679355256173;40.42247443328772;AMCCRALTAMIRA_Electricidad_General;Externo;Energía activa;;kWh;4377,5
2021;8;226;Centros culturales y bibliotecas;CC Rafael Altamira;CALLE  ENRIQUE D'ALMONTE,  1  28028  MADRID;SALAMANCA;4;FUENTE DEL BERRO;43;443752,29;4474857,9;-3.6624679355256173;40.42247443328772;AMCCRALTAMIRA_Electricidad_General;Externo;Energía Reactiva;;kvarh;352,4
2021;8;226;Centros culturales y bibliotecas;CC Rafael Altamira;CALLE  ENRIQUE D'ALMONTE,  1  28028  MADRID;SALAMANCA;4;FUENTE DEL BERRO;43;443752,29;4474857,9;-3.6624679355256173;40.42247443328772;AMCCRALTAMIRA_Gas_General;Externo;Gas;;kvarh;0
2021;8;267;Centros culturales y bibliotecas;CC Santa Petronila;CALLE  MARIA MARTINEZ OVIOL,  12  28021  MADRID;VILLAVERDE;17;LOS ROSALES;174;441283,64;4466931,82;-3.690868394273012;40.35106032055195;AMCCSPETRONILA_Electricidad_General;Externo;Energía activa;;kWh;9405,3
2021;8;267;Centros culturales y bibliotecas;CC Santa Petronila;CALLE  MARIA MARTINEZ OVIOL,  12  28021  MADRID;VILLAVERDE;17;LOS ROSALES;174;441283,64;4466931,82;-3.690868394273012;40.35106032055195;AMCCSPETRONILA_Electricidad_General;Externo;Energía Reactiva;;kvarh;2297,5
2021;8;267;Centros culturales y bibliotecas;CC Santa Petronila;CALLE  MARIA MARTINEZ OVIOL,  12  28021  MADRID;VILLAVERDE;17;LOS ROSALES;174;441283,64;4466931,82;-3.690868394273012;40.35106032055195;AMCCSPETRONILA_Gas_General;Externo;Gas;;kvarh;NO DATA
2021;8;1069;Centros culturales y bibliotecas;CC Sara Montiel;CARRETERA  BOADILLA DEL MONTE,  40  28024  MADRID;LATINA;10;CAMPAMENTO;105;434237,85;4472394,47;-3.774542396677996;40.39943618294565;AMCCSMONTIEL_Electricidad_General;Externo;Energía activa;;kWh;3880
2021;8;1069;Centros culturales y bibliotecas;CC Sara Montiel;CARRETERA  BOADILLA DEL MONTE,  40  28024  MADRID;LATINA;10;CAMPAMENTO;105;434237,85;4472394,47;-3.774542396677996;40.39943618294565;AMCCSMONTIEL_Electricidad_General;Externo;Energía Reactiva;;kvarh;779,4
2021;8;1069;Centros culturales y bibliotecas;CC Sara Montiel;CARRETERA  BOADILLA DEL MONTE,  40  28024  MADRID;LATINA;10;CAMPAMENTO;105;434237,85;4472394,47;-3.774542396677996;40.39943618294565;AMCCSMONTIEL_Gas_General;Externo;Gas;;kvarh;NO DATA
2021;8;1763;Centros culturales y bibliotecas;CC Valdebernardo y Biblioteca Francisco Ayala;BULEVAR INDALECIO PRIETO, 21 28032 MADRID;VICALVARO;19;VALDEBERNARDO;192;447292,76;4472313,76;-3.6210706830025;40.3998728193385;0.267*(Enfriadora (Biblioteca y CC)+Climatización (Biblioteca y CC))+Fuerza y Alumbrado Biblioteca;Procesado;Energía activa;;kWh;8499,2
2021;8;1763;Centros culturales y bibliotecas;CC Valdebernardo y Biblioteca Francisco Ayala;BULEVAR INDALECIO PRIETO, 21 28032 MADRID;VICALVARO;19;VALDEBERNARDO;192;447292,76;4472313,76;-3.6210706830025;40.3998728193385;Gas Biblioteca y CC*0.267;Procesado;Gas;;kvarh;0
2021;8;0;Centros culturales y bibliotecas;CC y CM San Juan Bautista;CALLE TREVIANA, 1 28043 MADRID;CIUDAD LINEAL;15;SAN JUAN BAUTISTA;156;444188,23;4478177,39;-3.6577579555498385;40.45231033694087;AMCCCMSANJUANBAUTISTA_Electricidad_General;Externo;Energía activa;;kWh;2118,1
2021;8;0;Centros culturales y bibliotecas;CC y CM San Juan Bautista;CALLE TREVIANA, 1 28043 MADRID;CIUDAD LINEAL;15;SAN JUAN BAUTISTA;156;444188,23;4478177,39;-3.6577579555498385;40.45231033694087;AMCCCMSANJUANBAUTISTA_Electricidad_General;Externo;Energía Reactiva;;kvarh;0,3
2021;8;853;Centros culturales y bibliotecas;CC/BPM Gloria Fuertes;AVENIDA LOGROÑO, 179 28042 MADRID;BARAJAS;21;CORRALEJOS;215;449662,16;4479050,27;-3.5930771416345286;40.461008617871926;Electricidad General*0.572;Procesado;Energía activa;;kWh;5514,7
2021;8;853;Centros culturales y bibliotecas;CC/BPM Gloria Fuertes;AVENIDA LOGROÑO, 179 28042 MADRID;BARAJAS;21;CORRALEJOS;215;449662,16;4479050,27;-3.5930771416345286;40.461008617871926;Gas General*0.6;Procesado;Gas;;kvarh;59,5
2021;8;1119;Centros mixtos;CDI Arganzuela;CALLE CANARIAS, 17 28045 MADRID;ARGANZUELA;2;PALOS DE LA FRONTERA;26;440987,11;4472682,14;-3.6954429745674;40.4026590845045;AMCDIARGANZUELA_Contador_Electricidad;Externo;Energía activa;Activa Contador Gral - Bus;kWh;88672,5
2021;8;1119;Centros mixtos;CDI Arganzuela;CALLE CANARIAS, 17 28045 MADRID;ARGANZUELA;2;PALOS DE LA FRONTERA;26;440987,11;4472682,14;-3.6954429745674;40.4026590845045;AMCDIARGANZUELA_Contador_Electricidad;Externo;Energía Reactiva;Reactiva tarifa 6.1A;kvarh;25667
2021;8;1119;Centros mixtos;CDI Arganzuela;CALLE CANARIAS, 17 28045 MADRID;ARGANZUELA;2;PALOS DE LA FRONTERA;26;440987,11;4472682,14;-3.6954429745674;40.4026590845045;AMCDIARGANZUELA_Contador_Gas;Externo;Gas;;kvarh;708,1
2021;8;1772;Centros deportivos;CDM Alfredo Goyeneche;CALLE ARROYO DE POZUELO, 99 28023 MADRID;MONCLOA - ARAVACA;9;ARAVACA;97;433641,18;4478204,93;-3.781256253676556;40.452149602180505;AMCDMAGOYENECHE_Electricidad_General;Externo;Energía activa;;kWh;16640,1
2021;8;1772;Centros deportivos;CDM Alfredo Goyeneche;CALLE ARROYO DE POZUELO, 99 28023 MADRID;MONCLOA - ARAVACA;9;ARAVACA;97;433641,18;4478204,93;-3.781256253676556;40.452149602180505;AMCDMAGOYENECHE_Electricidad_General;Externo;Energía Reactiva;;kvarh;6074
2021;8;631;Centros deportivos;CDM Aluche;AVENIDA DE LAS AGUILAS, 14 28044 MADRID;LATINA;10;AGUILAS;107;434499,85;4470564,28;-3.7716686725616;40.3830956005522;AMCDMALUCHECT_CT_General;Externo;Energía activa;;kWh;75703,5
2021;8;631;Centros deportivos;CDM Aluche;AVENIDA DE LAS AGUILAS, 14 28044 MADRID;LATINA;10;AGUILAS;107;434499,85;4470564,28;-3.7716686725616;40.3830956005522;AMCDMALUCHECT_CT_General;Externo;Energía Reactiva;;kvarh;10920,5
2021;8;631;Centros deportivos;CDM Aluche;AVENIDA DE LAS AGUILAS, 14 28044 MADRID;LATINA;10;AGUILAS;107;434499,85;4470564,28;-3.7716686725616;40.3830956005522;Gas Piscinas Invierno+Gas Oficinas+Gas Futbol+Gas Pabellón 2;Procesado;Gas;;kvarh;355,1
2021;8;1971;Centros deportivos;CDM Ángel Nieto - Puente de Vallecas;CALLE PAYASO FOFO, 7 28018 MADRID;PUENTE DE VALLECAS;13;PALOMERAS BAJAS;133;443987,26;4471411,87;-3.6594303931969576;40.39165542230783;AMCDMPVALLECASINV_Electricidad_General;Externo;Energía activa;Activa Interruptor Gral;kWh;17753
2021;8;1971;Centros deportivos;CDM Ángel Nieto - Puente de Vallecas;CALLE PAYASO FOFO, 7 28018 MADRID;PUENTE DE VALLECAS;13;PALOMERAS BAJAS;133;443987,26;4471411,87;-3.6594303931969576;40.39165542230783;AMCDMPVALLECASINV_Electricidad_General;Externo;Energía Reactiva;Reactiva tarifa 3.0A;kvarh;7538
2021;8;1971;Centros deportivos;CDM Ángel Nieto - Puente de Vallecas;CALLE PAYASO FOFO, 7 28018 MADRID;PUENTE DE VALLECAS;13;PALOMERAS BAJAS;133;443987,26;4471411,87;-3.6594303931969576;40.39165542230783;AMCDMPVALLECASINV_Gas_General;Externo;Gas;;kvarh;741,1
2021;8;1692;Centros deportivos;CDM Barajas;AVENIDA LOGROÑO, 70 28042 MADRID;BARAJAS;21;ALAMEDA DE OSUNA;211;450214,44;4479338,63;-3.5866347723157004;40.46294933734348;AMCDMBARAJAS_Electricidad_General;Externo;Energía activa;;kWh;9915
2021;8;1692;Centros deportivos;CDM Barajas;AVENIDA LOGROÑO, 70 28042 MADRID;BARAJAS;21;ALAMEDA DE OSUNA;211;450214,44;4479338,63;-3.5866347723157004;40.46294933734348;AMCDMBARAJAS_Electricidad_General;Externo;Energía Reactiva;;kvarh;34
2021;8;1692;Centros deportivos;CDM Barajas;AVENIDA LOGROÑO, 70 28042 MADRID;BARAJAS;21;ALAMEDA DE OSUNA;211;450214,44;4479338,63;-3.5866347723157004;40.46294933734348;AMCDMBARAJAS_Gas_General;Externo;Gas;;kvarh;NO DATA
2021;8;1918;Centros deportivos;CDM Cerro Almodóvar;CALLE CERRO DE ALMODOVAR, 9 28007 MADRID;VILLA DE VALLECAS;18;SANTA EUGENIA;182;448838,73;4470403,72;-3.6023182815488193;40.38281136695731;AMCDMCALMODOVARCT_Interruptor_General;Externo;Energía activa;;kWh;58248
2021;8;1918;Centros deportivos;CDM Cerro Almodóvar;CALLE CERRO DE ALMODOVAR, 9 28007 MADRID;VILLA DE VALLECAS;18;SANTA EUGENIA;182;448838,73;4470403,72;-3.6023182815488193;40.38281136695731;AMCDMCALMODOVARCT_Interruptor_General;Externo;Energía Reactiva;;kvarh;551
2021;8;1825;Centros deportivos;CDM Concepción;CALLE JOSE DEL HIERRO, 5 28027 MADRID;CIUDAD LINEAL;15;LA CONCEPCION;154;445003,74;4476491,39;-3.648873879700902;40.437198629630075;AMCDMCONCEPCION_CGBT_Interruptor_General;Externo;Energía activa;;kWh;21533
2021;8;1825;Centros deportivos;CDM Concepción;CALLE JOSE DEL HIERRO, 5 28027 MADRID;CIUDAD LINEAL;15;LA CONCEPCION;154;445003,74;4476491,39;-3.648873879700902;40.437198629630075;AMCDMCONCEPCION_CGBT_Interruptor_General;Externo;Energía Reactiva;;kvarh;310
2021;8;1825;Centros deportivos;CDM Concepción;CALLE JOSE DEL HIERRO, 5 28027 MADRID;CIUDAD LINEAL;15;LA CONCEPCION;154;445003,74;4476491,39;-3.648873879700902;40.437198629630075;AMCDMCONCEPCIONVEST_Gas_General;Externo;Gas;;kvarh;1002
2021;8;0;Centros deportivos;CDM Daoíz y Velarde;AVENIDA  CIUDAD DE BARCELONA,  162  28007  MADRID;RETIRO;3;PACIFICO;31;442467,01;4472536,18;-3.67746528950444;40.401630486360204;AMCDMDAOIZYVELARDE_CGBT_IGeneral;Externo;Energía activa;;kWh;35833,8
2021;8;0;Centros deportivos;CDM Daoíz y Velarde;AVENIDA  CIUDAD DE BARCELONA,  162  28007  MADRID;RETIRO;3;PACIFICO;31;442467,01;4472536,18;-3.67746528950444;40.401630486360204;AMCDMDAOIZYVELARDE_CGBT_IGeneral;Externo;Energía Reactiva;;kvarh;1893,5
2021;8;0;Centros deportivos;CDM Daoíz y Velarde;AVENIDA  CIUDAD DE BARCELONA,  162  28007  MADRID;RETIRO;3;PACIFICO;31;442467,01;4472536,18;-3.67746528950444;40.401630486360204;AMCDMDAOIZYVELARDE_Gas_General;Externo;Gas;;kvarh;0
2021;8;1895;Centros deportivos;CDM El Espinillo;CARRETERA  VILLAVERDE A VALLECAS,  19  28041  MADRID;VILLAVERDE;17;LOS ROSALES;174;441711,41;4467543,9;-3.6854725557044405;40.356795865643434;AMCDMELESPINILLO_Electricidad_General;Externo;Energía activa;;kWh;8642
2021;8;1895;Centros deportivos;CDM El Espinillo;CARRETERA  VILLAVERDE A VALLECAS,  19  28041  MADRID;VILLAVERDE;17;LOS ROSALES;174;441711,41;4467543,9;-3.6854725557044405;40.356795865643434;AMCDMELESPINILLO_Electricidad_General;Externo;Energía Reactiva;;kvarh;613
2021;8;1895;Centros deportivos;CDM El Espinillo;CARRETERA  VILLAVERDE A VALLECAS,  19  28041  MADRID;VILLAVERDE;17;LOS ROSALES;174;441711,41;4467543,9;-3.6854725557044405;40.356795865643434;AMCDMELESPINILLO_Gas_General;Externo;Gas;;kvarh;0
2021;8;1921;Centros deportivos;CDM Entrevías;RONDA  SUR,  4  28053  MADRID;PUENTE DE VALLECAS;13;ENTREVIAS;131;442827,09;4469918,83;-3.6728529011536875;40.37801202948858;AMCDMENTREVIASINVIERNO_Electricidad_General;Externo;Energía activa;;kWh;36379,6
2021;8;1921;Centros deportivos;CDM Entrevías;RONDA  SUR,  4  28053  MADRID;PUENTE DE VALLECAS;13;ENTREVIAS;131;442827,09;4469918,83;-3.6728529011536875;40.37801202948858;AMCDMENTREVIASINVIERNO_Electricidad_General;Externo;Energía Reactiva;;kvarh;1014,4
2021;8;1921;Centros deportivos;CDM Entrevías;RONDA  SUR,  4  28053  MADRID;PUENTE DE VALLECAS;13;ENTREVIAS;131;442827,09;4469918,83;-3.6728529011536875;40.37801202948858;AMCDMENTREVIASPABELLON_Gas_General;Externo;Gas;;kvarh;NO DATA
2021;8;1892;Centros deportivos;CDM Faustina Valladolid - Valdebernardo;CALLE LADERA DE LOS ALMENDROS, 2 28032 MADRID;VICALVARO;19;CASCO HISTORICO DE VICALVARO;191;447142,75;4472794,85;-3.6222312937684507;40.40438332871522;AMCDMVALDEBERNARDO_Electricidad_General;Externo;Energía activa;;kWh;15543
2021;8;1892;Centros deportivos;CDM Faustina Valladolid - Valdebernardo;CALLE LADERA DE LOS ALMENDROS, 2 28032 MADRID;VICALVARO;19;CASCO HISTORICO DE VICALVARO;191;447142,75;4472794,85;-3.6222312937684507;40.40438332871522;AMCDMVALDEBERNARDO_Electricidad_General;Externo;Energía Reactiva;Reactiva tarifa 3.1A;kvarh;8
2021;8;1892;Centros deportivos;CDM Faustina Valladolid - Valdebernardo;CALLE LADERA DE LOS ALMENDROS, 2 28032 MADRID;VICALVARO;19;CASCO HISTORICO DE VICALVARO;191;447142,75;4472794,85;-3.6222312937684507;40.40438332871522;Gas Piscina+Gas Fútbol;Procesado;Gas;;kvarh;3734
2021;8;0;Centros deportivos;CDM Félix Rubio;CALLE  ALIANZA,  4  28041  MADRID;VILLAVERDE;17;LOS ROSALES;174;441255,8;4467640,03;-3.6911647778574705;40.35755655401399;AMCDMFELIXRUBIO_Electricidad_General;Externo;Energía activa;;kWh;1327,5
2021;8;0;Centros deportivos;CDM Félix Rubio;CALLE  ALIANZA,  4  28041  MADRID;VILLAVERDE;17;LOS ROSALES;174;441255,8;4467640,03;-3.6911647778574705;40.35755655401399;AMCDMFELIXRUBIO_Electricidad_General;Externo;Energía Reactiva;;kvarh;3,2
2021;8;0;Centros deportivos;CDM Félix Rubio;CALLE  ALIANZA,  4  28041  MADRID;VILLAVERDE;17;LOS ROSALES;174;441255,8;4467640,03;-3.6911647778574705;40.35755655401399;AMCDMFELIXRUBIO_Gas_Futbol+AMCDMFELIXRUBIO_Gas_Pabellon;Procesado;Gas;;kvarh;NO DATA
2021;8;0;Centros deportivos;CDM Fernando Martín;AVENIDA SANTO ANGEL DE LA GUARDA, 6 28039 MADRID;MONCLOA - ARAVACA;9;VALDEZARZA;94;439659,03;4479160,82;-3.7107207495907812;40.461051685261125;AMCDMFERNANDOMARTIN_Electricidad_General;Externo;Energía activa;;kWh;26458,3
2021;8;0;Centros deportivos;CDM Fernando Martín;AVENIDA SANTO ANGEL DE LA GUARDA, 6 28039 MADRID;MONCLOA - ARAVACA;9;VALDEZARZA;94;439659,03;4479160,82;-3.7107207495907812;40.461051685261125;AMCDMFERNANDOMARTIN_Electricidad_General;Externo;Energía Reactiva;;kvarh;6706,4
2021;8;1140;Centros deportivos;CDM Gallur;CALLE GALLUR, 2 28047 MADRID;LATINA;10;LOS CARMENES;101;437486,41;4472283,7;-3.7366551160812;40.3988143311267;General CT Piscina y Pabellón+General Red Futbol+Contador;Procesado;Energía activa;Activa Interruptor Gral;kWh;NO DATA
2021;8;1140;Centros deportivos;CDM Gallur;CALLE GALLUR, 2 28047 MADRID;LATINA;10;LOS CARMENES;101;437486,41;4472283,7;-3.7366551160812;40.3988143311267;Gas Piscina y Pabellón+Gas Pista Atletismo+Gas Futbol;Procesado;Gas;;kvarh;NO DATA
2021;8;0;Centros deportivos;CDM Gimnasio Moscardó;CALLE PILAR DE ZARAGOZA, 93 28028 MADRID ;SALAMANCA;4;GUINDALERA;44;442781;4476580,6;-3.674064362514168;40.43812405597574;AMCDMGIMMOSCARDOCGBT_CGBT_IG;Externo;Energía activa;;kWh;29668
2021;8;0;Centros deportivos;CDM Gimnasio Moscardó;CALLE PILAR DE ZARAGOZA, 93 28028 MADRID ;SALAMANCA;4;GUINDALERA;44;442781;4476580,6;-3.674064362514168;40.43812405597574;AMCDMGIMMOSCARDOCGBT_CGBT_IG;Externo;Energía Reactiva;;kvarh;0
2021;8;0;Centros deportivos;CDM Gimnasio Moscardó;CALLE PILAR DE ZARAGOZA, 93 28028 MADRID ;SALAMANCA;4;GUINDALERA;44;442781;4476580,6;-3.674064362514168;40.43812405597574;AMCDMGIMMOSCARDOHALL_Gas_General;Externo;Gas;;m3;0
2021;8;1929;Centros deportivos;CDM Hortaleza;CARRETERA ESTACION DE HORTALEZA, 11 28033 MADRID;HORTALEZA;16;APOSTOL SANTIAGO;165;444683,32;4481107,06;-3.6520428109526883;40.478883218418986;AMCDMHORTALEZACT_Interruptor_General;Externo;Energía activa;Activa Interruptor Gral;kWh;65862
2021;8;1929;Centros deportivos;CDM Hortaleza;CARRETERA ESTACION DE HORTALEZA, 11 28033 MADRID;HORTALEZA;16;APOSTOL SANTIAGO;165;444683,32;4481107,06;-3.6520428109526883;40.478883218418986;AMCDMHORTALEZACT_Interruptor_General;Externo;Energía Reactiva;Reactiva tarifa 3.1A;kvarh;14447
2021;8;1929;Centros deportivos;CDM Hortaleza;CARRETERA ESTACION DE HORTALEZA, 11 28033 MADRID;HORTALEZA;16;APOSTOL SANTIAGO;165;444683,32;4481107,06;-3.6520428109526883;40.478883218418986;AMCDMHORTALEZACT_Gas_General;Externo;Gas;;kvarh;1565,2
2021;8;1933;Centros deportivos;CDM La Elipa;CALLE ALCALDE GARRIDO JUARISTI, 17 28030 MADRID;MORATALAZ;14;MEDIA LEGUA;144;444343,25;4474045,26;-3.6548487612407725;40.414668189563315;acciona_laelipa;telemedida;Energía activa;;kWh;55418
2021;8;1933;Centros deportivos;CDM La Elipa;CALLE ALCALDE GARRIDO JUARISTI, 17 28030 MADRID;MORATALAZ;14;MEDIA LEGUA;144;444343,25;4474045,26;-3.6548487612407725;40.414668189563315;acciona_laelipa;telemedida;Energía Reactiva;;kvarh;7499
