num_expediente;fecha;hora;localizacion;numero;cod_distrito;distrito;tipo_accidente;estado_meteorológico;tipo_vehiculo;tipo_persona;rango_edad;sexo;cod_lesividad;lesividad;coordenada_x_utm;coordenada_y_utm;positiva_alcohol;positiva_droga
2024S008333;07/03/2024;19:06:00;AVDA. NICETO ALCALA ZAMORA, 43;43;16;HORTALEZA;Colisión múltiple;Lluvia débil;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;444999;4482937;N;NULL
2024S008333;07/03/2024;19:06:00;AVDA. NICETO ALCALA ZAMORA, 43;43;16;HORTALEZA;Colisión múltiple;Lluvia débil;Turismo;Pasajero;De 10 a 14 años;Hombre;NULL;NULL;444999;4482937;N;NULL
2024S008334;07/03/2024;20:00:00;PAEO DE LA CASTELLANA 214;214;5;CHAMARTÍN;Colisión fronto-lateral;Lluvia débil;Turismo;Conductor;De 25 a 29 años;Hombre;14;Sin asistencia sanitaria;441566;4479581;N;NULL
2024S008334;07/03/2024;20:00:00;PAEO DE LA CASTELLANA 214;214;5;CHAMARTÍN;Colisión fronto-lateral;Lluvia débil;Turismo;Conductor;De 35 a 39 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;441566;4479581;N;NULL
2024S008334;07/03/2024;20:00:00;PAEO DE LA CASTELLANA 214;214;5;CHAMARTÍN;Colisión fronto-lateral;Lluvia débil;Turismo;Pasajero;De 40 a 44 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;441566;4479581;N;NULL
2024S008335;07/03/2024;19:00:00;AVDA. GRAN VIA DE HORTALEZA / CALL. COSTA RICA;1;16;HORTALEZA;Alcance;Lluvia débil;Turismo;Conductor;De 25 a 29 años;Hombre;14;Sin asistencia sanitaria;443890;4479280;N;NULL
2024S008335;07/03/2024;19:00:00;AVDA. GRAN VIA DE HORTALEZA / CALL. COSTA RICA;1;16;HORTALEZA;Alcance;Lluvia débil;Turismo;Conductor;De 25 a 29 años;Mujer;14;Sin asistencia sanitaria;443890;4479280;N;NULL
2024S008335;07/03/2024;19:00:00;AVDA. GRAN VIA DE HORTALEZA / CALL. COSTA RICA;1;16;HORTALEZA;Alcance;Lluvia débil;Turismo;Pasajero;De 30 a 34 años;Mujer;NULL;NULL;443890;4479280;N;NULL
2024S008336;07/03/2024;20:10:00;CALL. MODESTO LAFUENTE / CALL. VIRIATO;4;7;CHAMBERÍ;Atropello a persona;Lluvia débil;Turismo;Conductor;De 60 a 64 años;Hombre;14;Sin asistencia sanitaria;440927;4476335;N;NULL
2024S008336;07/03/2024;20:10:00;CALL. MODESTO LAFUENTE / CALL. VIRIATO;4;7;CHAMBERÍ;Atropello a persona;Lluvia débil;Turismo;Peatón;Más de 74 años;Mujer;3;Ingreso superior a 24 horas;440927;4476335;N;NULL
2024S008337;07/03/2024;19:46:00;CALL. GENERAL RICARDOS / CALL. IGLESIA;23;11;CARABANCHEL;Caída;LLuvia intensa;Motocicleta hasta 125cc;Conductor;De 60 a 64 años;Hombre;2;Ingreso inferior o igual a 24 horas;439041;4471996;N;NULL
2024S008337;07/03/2024;19:46:00;CALL. GENERAL RICARDOS / CALL. IGLESIA;23;11;CARABANCHEL;Caída;LLuvia intensa;Turismo;Conductor;De 30 a 34 años;Mujer;14;Sin asistencia sanitaria;439041;4471996;N;NULL
2024S008338;07/03/2024;20:40:00;PLAZA. PUERTA DEL SOL / CALL. CORREO;7;1;CENTRO;Choque contra obstáculo fijo;Lluvia débil;Turismo;Conductor;De 45 a 49 años;Hombre;NULL;NULL;440246;4474228;N;NULL
2024S008339;07/03/2024;19:40:00;CALL. RIBERA DE CURTIDORES, 11;11;1;CENTRO;Caída;Lluvia débil;Bicicleta EPAC (pedaleo asistido);Conductor;De 21 a 24 años;Hombre;3;Ingreso superior a 24 horas;439985;4473429;N;NULL
2024S008339;07/03/2024;19:40:00;CALL. RIBERA DE CURTIDORES, 11;11;1;CENTRO;Caída;Lluvia débil;Bicicleta EPAC (pedaleo asistido);Peatón;De 25 a 29 años;Hombre;14;Sin asistencia sanitaria;439985;4473429;N;NULL
2024S008340;07/03/2024;20:40:00;CALL. PUERTO DE BALBARAN / CALL. DOCTOR SANCHEZ;135;13;PUENTE DE VALLECAS;Colisión lateral;Lluvia débil;Turismo;Conductor;De 18 a 20 años;Hombre;NULL;NULL;443363;4470286;N;NULL
2024S008340;07/03/2024;20:40:00;CALL. PUERTO DE BALBARAN / CALL. DOCTOR SANCHEZ;135;13;PUENTE DE VALLECAS;Colisión lateral;Lluvia débil;Turismo;Conductor;De 65 a 69 años;Hombre;NULL;NULL;443363;4470286;N;NULL
2024S008341;07/03/2024;20:10:00;CALL. POETA ANGELA FIGUERA, 13;13;7;CHAMBERÍ;Colisión fronto-lateral;Lluvia débil;Turismo;Conductor;De 21 a 24 años;Mujer;14;Sin asistencia sanitaria;439378;4477383;N;NULL
2024S008341;07/03/2024;20:10:00;CALL. POETA ANGELA FIGUERA, 13;13;7;CHAMBERÍ;Colisión fronto-lateral;Lluvia débil;VMU eléctrico;Conductor;De 55 a 59 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;439378;4477383;N;NULL
2024S008342;07/03/2024;19:00:00;CALL. ALCALA / CALL. BUEN GOBERNADOR;287;15;CIUDAD LINEAL;Caída;Lluvia débil;Motocicleta > 125cc;Conductor;De 55 a 59 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;444498;4475944;N;NULL
2024S008342;07/03/2024;19:00:00;CALL. ALCALA / CALL. BUEN GOBERNADOR;287;15;CIUDAD LINEAL;Caída;Lluvia débil;Turismo;Conductor;De 25 a 29 años;Hombre;14;Sin asistencia sanitaria;444498;4475944;N;NULL
2024S008343;07/03/2024;20:40:00;CALL. MAR MENOR, 12;12;16;HORTALEZA;Choque contra obstáculo fijo;Lluvia débil;Furgoneta;Conductor;De 21 a 24 años;Hombre;14;Sin asistencia sanitaria;445379;4480704;N;NULL
2024S008343;07/03/2024;20:40:00;CALL. MAR MENOR, 12;12;16;HORTALEZA;Choque contra obstáculo fijo;Lluvia débil;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;445379;4480704;N;NULL
2024S008344;07/03/2024;20:31:00;AUTOV. M-30, CALZADA 1 LATERAL, PK 8,800;08NL08;3;RETIRO;Alcance;Nublado;Furgoneta;Conductor;De 45 a 49 años;Mujer;NULL;NULL;443918;4473964;N;NULL
2024S008344;07/03/2024;20:31:00;AUTOV. M-30, CALZADA 1 LATERAL, PK 8,800;08NL08;3;RETIRO;Alcance;Nublado;Turismo;Conductor;De 25 a 29 años;Mujer;NULL;NULL;443918;4473964;N;NULL
2024S008345;07/03/2024;20:30:00;AUTOV. M-30, C1 LATERAL PK 8,800;08NL80;3;RETIRO;Alcance;NULL;Turismo;Conductor;De 25 a 29 años;Mujer;14;Sin asistencia sanitaria;443610;4473313;N;NULL
2024S008345;07/03/2024;20:30:00;AUTOV. M-30, C1 LATERAL PK 8,800;08NL80;3;RETIRO;Alcance;NULL;Turismo;Conductor;De 25 a 29 años;Mujer;14;Sin asistencia sanitaria;443610;4473313;N;NULL
2024S008345;07/03/2024;20:30:00;AUTOV. M-30, C1 LATERAL PK 8,800;08NL80;3;RETIRO;Alcance;NULL;Turismo;Conductor;De 40 a 44 años;Hombre;14;Sin asistencia sanitaria;443610;4473313;N;NULL
2024S008346;07/03/2024;15:30:00;CALL. ORENSE / CALL. HERNANI;7;6;TETUÁN;Colisión fronto-lateral;LLuvia intensa;Turismo;Conductor;De 40 a 44 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;441021;4477711;N;NULL
2024S008346;07/03/2024;15:30:00;CALL. ORENSE / CALL. HERNANI;7;6;TETUÁN;Colisión fronto-lateral;LLuvia intensa;Turismo;Conductor;De 45 a 49 años;Hombre;14;Sin asistencia sanitaria;441021;4477711;N;NULL
2024S008349;07/03/2024;20:15:00;CALL. ANTONIO DE LEYVA / CALL. SANTA LUCRECIA;92;11;CARABANCHEL;Atropello a persona;LLuvia intensa;Turismo;Conductor;De 30 a 34 años;Hombre;14;Sin asistencia sanitaria;439128;4470928;N;NULL
2024S008349;07/03/2024;20:15:00;CALL. ANTONIO DE LEYVA / CALL. SANTA LUCRECIA;92;11;CARABANCHEL;Atropello a persona;LLuvia intensa;Turismo;Peatón;De 21 a 24 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;439128;4470928;N;NULL
2024S008350;07/03/2024;20:50:00;CALL. JOSE ABASCAL / CALL. BRAVO MURILLO;5;7;CHAMBERÍ;Colisión múltiple;Lluvia débil;Turismo;Conductor;De 25 a 29 años;Mujer;NULL;NULL;440244;4476689;N;NULL
2024S008350;07/03/2024;20:50:00;CALL. JOSE ABASCAL / CALL. BRAVO MURILLO;5;7;CHAMBERÍ;Colisión múltiple;Lluvia débil;Turismo;Conductor;De 30 a 34 años;Mujer;NULL;NULL;440244;4476689;N;NULL
2024S008350;07/03/2024;20:50:00;CALL. JOSE ABASCAL / CALL. BRAVO MURILLO;5;7;CHAMBERÍ;Colisión múltiple;Lluvia débil;Turismo;Conductor;De 45 a 49 años;Mujer;NULL;NULL;440244;4476689;N;NULL
2024S008351;07/03/2024;21:45:00;AVDA. PADRE PIQUER / CALL. ESCALONA;1;10;LATINA;Atropello a persona;LLuvia intensa;Turismo;Conductor;De 45 a 49 años;Mujer;14;Sin asistencia sanitaria;434798;4471885;N;NULL
2024S008351;07/03/2024;21:45:00;AVDA. PADRE PIQUER / CALL. ESCALONA;1;10;LATINA;Atropello a persona;LLuvia intensa;Turismo;Peatón;De 30 a 34 años;Hombre;14;Sin asistencia sanitaria;434798;4471885;N;NULL
2024S008352;07/03/2024;21:20:00;AVDA. ESPINELA / CMNO. LEGANES;20;17;VILLAVERDE;Colisión fronto-lateral;Lluvia débil;Turismo;Conductor;De 25 a 29 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;439705;4466150;S;NULL
2024S008352;07/03/2024;21:20:00;AVDA. ESPINELA / CMNO. LEGANES;20;17;VILLAVERDE;Colisión fronto-lateral;Lluvia débil;Turismo;Conductor;De 25 a 29 años;Hombre;14;Sin asistencia sanitaria;439705;4466150;S;NULL
2024S008352;07/03/2024;21:20:00;AVDA. ESPINELA / CMNO. LEGANES;20;17;VILLAVERDE;Colisión fronto-lateral;Lluvia débil;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;439705;4466150;N;NULL
2024S008352;07/03/2024;21:20:00;AVDA. ESPINELA / CMNO. LEGANES;20;17;VILLAVERDE;Colisión fronto-lateral;Lluvia débil;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;439705;4466150;N;NULL
2024S008352;07/03/2024;21:20:00;AVDA. ESPINELA / CMNO. LEGANES;20;17;VILLAVERDE;Colisión fronto-lateral;Lluvia débil;Turismo;Pasajero;De 25 a 29 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;439705;4466150;N;NULL
2024S008355;07/03/2024;22:15:00;CALL. COCHEROS, 6;6;12;USERA;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;De 35 a 39 años;Mujer;NULL;NULL;439784;4470594;S;NULL
2024S008355;07/03/2024;22:15:00;CALL. COCHEROS, 6;6;12;USERA;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;439784;4470594;N;NULL
2024S008356;07/03/2024;21:20:00;CALL. JULIO;36;20;SAN BLAS-CANILLEJAS;Colisión fronto-lateral;Lluvia débil;Turismo;Conductor;De 30 a 34 años;Hombre;14;Sin asistencia sanitaria;451699;4477057;N;NULL
2024S008356;07/03/2024;21:20:00;CALL. JULIO;36;20;SAN BLAS-CANILLEJAS;Colisión fronto-lateral;Lluvia débil;Turismo;Conductor;De 45 a 49 años;Hombre;2;Ingreso inferior o igual a 24 horas;451699;4477057;N;NULL
2024S008358;08/03/2024;0:25:00;AUTOV. M-30, 04NL60;04NL60;5;CHAMARTÍN;Choque contra obstáculo fijo;Nublado;Turismo;Conductor;De 21 a 24 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;443924;4477349;N;NULL
2024S008359;07/03/2024;22:40:00;CALL. SUECIA / PASEO. GINEBRA;36;20;SAN BLAS-CANILLEJAS;Colisión fronto-lateral;Lluvia débil;Motocicleta hasta 125cc;Conductor;De 45 a 49 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;448727;4474956;N;NULL
2024S008359;07/03/2024;22:40:00;CALL. SUECIA / PASEO. GINEBRA;36;20;SAN BLAS-CANILLEJAS;Colisión fronto-lateral;Lluvia débil;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;448727;4474956;N;NULL
2024S008362;08/03/2024;1:00:00;CALL. DOCTOR ESQUERDO / CALL. JORGE JUAN;12;4;SALAMANCA;Colisión fronto-lateral;Lluvia débil;Turismo;Conductor;De 21 a 24 años;Hombre;14;Sin asistencia sanitaria;443254;4474927;N;NULL
2024S008362;08/03/2024;1:00:00;CALL. DOCTOR ESQUERDO / CALL. JORGE JUAN;12;4;SALAMANCA;Colisión fronto-lateral;Lluvia débil;Turismo;Conductor;De 65 a 69 años;Hombre;2;Ingreso inferior o igual a 24 horas;443254;4474927;N;NULL
2024S008363;08/03/2024;1:07:00;CALL. GOLONDRINA / CALL. ESCULTOR PERESEJO;2;9;MONCLOA-ARAVACA;Choque contra obstáculo fijo;Lluvia débil;Turismo;Conductor;De 18 a 20 años;Hombre;14;Sin asistencia sanitaria;433398;4478502;N;1
2024S008363;08/03/2024;1:07:00;CALL. GOLONDRINA / CALL. ESCULTOR PERESEJO;2;9;MONCLOA-ARAVACA;Choque contra obstáculo fijo;Lluvia débil;Turismo;Conductor;De 21 a 24 años;Hombre;14;Sin asistencia sanitaria;433398;4478502;S;1
2024S008363;08/03/2024;1:07:00;CALL. GOLONDRINA / CALL. ESCULTOR PERESEJO;2;9;MONCLOA-ARAVACA;Choque contra obstáculo fijo;Lluvia débil;Turismo;Pasajero;De 18 a 20 años;Mujer;2;Ingreso inferior o igual a 24 horas;433398;4478502;N;NULL
2024S008363;08/03/2024;1:07:00;CALL. GOLONDRINA / CALL. ESCULTOR PERESEJO;2;9;MONCLOA-ARAVACA;Choque contra obstáculo fijo;Lluvia débil;Turismo;Pasajero;De 18 a 20 años;Mujer;2;Ingreso inferior o igual a 24 horas;433398;4478502;N;NULL
2024S008363;08/03/2024;1:07:00;CALL. GOLONDRINA / CALL. ESCULTOR PERESEJO;2;9;MONCLOA-ARAVACA;Choque contra obstáculo fijo;Lluvia débil;Turismo;Pasajero;De 18 a 20 años;Mujer;14;Sin asistencia sanitaria;433398;4478502;N;NULL
2024S008363;08/03/2024;1:07:00;CALL. GOLONDRINA / CALL. ESCULTOR PERESEJO;2;9;MONCLOA-ARAVACA;Choque contra obstáculo fijo;Lluvia débil;Turismo;Pasajero;De 21 a 24 años;Hombre;14;Sin asistencia sanitaria;433398;4478502;N;NULL
2024S008364;08/03/2024;2:15:00;CALLE SALUSTIANO OLOZAGA;2;4;SALAMANCA;Alcance;Despejado;Turismo;Conductor;De 25 a 29 años;Mujer;NULL;NULL;441538;4474635;N;NULL
2024S008364;08/03/2024;2:15:00;CALLE SALUSTIANO OLOZAGA;2;4;SALAMANCA;Alcance;Despejado;Turismo;Conductor;De 30 a 34 años;Hombre;NULL;NULL;441538;4474635;N;NULL
2024S008366;07/03/2024;22:30:00;CALL. SAN ROBERTO, 5;5;10;LATINA;Colisión múltiple;Nublado;Turismo;Conductor;De 45 a 49 años;Mujer;NULL;NULL;435544;4472863;N;NULL
2024S008366;07/03/2024;22:30:00;CALL. SAN ROBERTO, 5;5;10;LATINA;Colisión múltiple;Nublado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;435544;4472863;N;NULL
2024S008366;07/03/2024;22:30:00;CALL. SAN ROBERTO, 5;5;10;LATINA;Colisión múltiple;Nublado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;435544;4472863;N;NULL
2024S008366;07/03/2024;22:30:00;CALL. SAN ROBERTO, 5;5;10;LATINA;Colisión múltiple;Nublado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;435544;4472863;N;NULL
2024S008367;07/03/2024;23:45:00;CALL. SANTA FELICIDAD / CALL. MARIA TERESA SAENZ DE HEREDIA;3A;15;CIUDAD LINEAL;Colisión frontal;LLuvia intensa;Autobús;Conductor;De 50 a 54 años;Hombre;14;Sin asistencia sanitaria;444930;4475238;N;NULL
2024S008367;07/03/2024;23:45:00;CALL. SANTA FELICIDAD / CALL. MARIA TERESA SAENZ DE HEREDIA;3A;15;CIUDAD LINEAL;Colisión frontal;LLuvia intensa;Turismo;Conductor;De 25 a 29 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;444930;4475238;N;NULL
2024S008367;07/03/2024;23:45:00;CALL. SANTA FELICIDAD / CALL. MARIA TERESA SAENZ DE HEREDIA;3A;15;CIUDAD LINEAL;Colisión frontal;LLuvia intensa;Turismo;Pasajero;De 25 a 29 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;444930;4475238;N;NULL
2024S008369;07/03/2024;23:55:00;CALL. FERNANDO VI / CALL. ARGENSOLA;23;1;CENTRO;Choque contra obstáculo fijo;Nublado;VMU eléctrico;Conductor;De 18 a 20 años;Mujer;2;Ingreso inferior o igual a 24 horas;441000;4475120;N;NULL
2024S008371;08/03/2024;4:08:00;CALL. ALCALA / PASEO. RECOLETOS;55;4;SALAMANCA;Alcance;Lluvia débil;Autobús;Conductor;De 30 a 34 años;Hombre;14;Sin asistencia sanitaria;441299;4474563;N;NULL
2024S008371;08/03/2024;4:08:00;CALL. ALCALA / PASEO. RECOLETOS;55;4;SALAMANCA;Alcance;Lluvia débil;Turismo;Conductor;De 40 a 44 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;441299;4474563;N;NULL
2024S008371;08/03/2024;4:08:00;CALL. ALCALA / PASEO. RECOLETOS;55;4;SALAMANCA;Alcance;Lluvia débil;Turismo;Conductor;De 50 a 54 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;441299;4474563;N;NULL
2024S008372;07/03/2024;22:30:00;CALL. ANTONIA CALAS, 8;8;13;PUENTE DE VALLECAS;Choque contra obstáculo fijo;Lluvia débil;Turismo;Conductor;De 21 a 24 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;443274;4472060;N;NULL
2024S008374;08/03/2024;5:55:00;CALL. TORQUEMADA / CTRA. CANILLAS;5;16;HORTALEZA;Choque contra obstáculo fijo;Lluvia débil;Ciclomotor;Conductor;Desconocido;Desconocido;NULL;NULL;445796;4479610;N;NULL
2024S008374;08/03/2024;5:55:00;CALL. TORQUEMADA / CTRA. CANILLAS;5;16;HORTALEZA;Choque contra obstáculo fijo;Lluvia débil;Motocicleta hasta 125cc;Conductor;Desconocido;Desconocido;NULL;NULL;445796;4479610;N;NULL
2024S008374;08/03/2024;5:55:00;CALL. TORQUEMADA / CTRA. CANILLAS;5;16;HORTALEZA;Choque contra obstáculo fijo;Lluvia débil;Turismo;Conductor;De 30 a 34 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;445796;4479610;N;NULL
2024S008377;08/03/2024;6:35:00;CALL. CAMINO DE LOS VINATEROS, 106;106;14;MORATALAZ;Colisión fronto-lateral;LLuvia intensa;Turismo;Conductor;De 30 a 34 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;444955;4473385;N;NULL
2024S008377;08/03/2024;6:35:00;CALL. CAMINO DE LOS VINATEROS, 106;106;14;MORATALAZ;Colisión fronto-lateral;LLuvia intensa;Turismo;Conductor;De 40 a 44 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;444955;4473385;N;NULL
2024S008377;08/03/2024;6:35:00;CALL. CAMINO DE LOS VINATEROS, 106;106;14;MORATALAZ;Colisión fronto-lateral;LLuvia intensa;Turismo;Pasajero;De 35 a 39 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;444955;4473385;N;NULL
2024S008378;08/03/2024;6:00:00;CALL. GOIRI / CALL. SANTA JULIANA;1;6;TETUÁN;Colisión fronto-lateral;Lluvia débil;Turismo;Conductor;De 30 a 34 años;Hombre;14;Sin asistencia sanitaria;440303;4478208;S;NULL
2024S008378;08/03/2024;6:00:00;CALL. GOIRI / CALL. SANTA JULIANA;1;6;TETUÁN;Colisión fronto-lateral;Lluvia débil;Turismo;Conductor;De 45 a 49 años;Hombre;6;Asistencia sanitaria inmediata en centro de salud o mutua;440303;4478208;N;NULL
2024S008378;08/03/2024;6:00:00;CALL. GOIRI / CALL. SANTA JULIANA;1;6;TETUÁN;Colisión fronto-lateral;Lluvia débil;Turismo;Pasajero;De 30 a 34 años;Hombre;14;Sin asistencia sanitaria;440303;4478208;N;NULL
2024S008379;08/03/2024;7:15:00;CALL. PUERTO DE BALBARAN, 133;133;13;PUENTE DE VALLECAS;Atropello a persona;LLuvia intensa;Turismo;Conductor;De 50 a 54 años;Mujer;14;Sin asistencia sanitaria;444367;4469744;N;NULL
2024S008379;08/03/2024;7:15:00;CALL. PUERTO DE BALBARAN, 133;133;13;PUENTE DE VALLECAS;Atropello a persona;LLuvia intensa;Turismo;Pasajero;De 35 a 39 años;Mujer;14;Sin asistencia sanitaria;444367;4469744;N;NULL
2024S008379;08/03/2024;7:15:00;CALL. PUERTO DE BALBARAN, 133;133;13;PUENTE DE VALLECAS;Atropello a persona;LLuvia intensa;Turismo;Peatón;De 21 a 24 años;Mujer;1;Atención en urgencias sin posterior ingreso;444367;4469744;N;NULL
2024S008380;08/03/2024;7:50:00;CALL. DOCTOR ESQUERDO, 43;43;4;SALAMANCA;Alcance;Lluvia débil;Turismo;Conductor;De 30 a 34 años;Mujer;14;Sin asistencia sanitaria;443278;4475030;N;NULL
2024S008380;08/03/2024;7:50:00;CALL. DOCTOR ESQUERDO, 43;43;4;SALAMANCA;Alcance;Lluvia débil;Turismo;Conductor;De 45 a 49 años;Mujer;14;Sin asistencia sanitaria;443278;4475030;N;NULL
2024S008380;08/03/2024;7:50:00;CALL. DOCTOR ESQUERDO, 43;43;4;SALAMANCA;Alcance;Lluvia débil;Turismo;Conductor;De 50 a 54 años;Mujer;14;Sin asistencia sanitaria;443278;4475030;N;NULL
2024S008380;08/03/2024;7:50:00;CALL. DOCTOR ESQUERDO, 43;43;4;SALAMANCA;Alcance;Lluvia débil;Turismo;Pasajero;De 50 a 54 años;Hombre;1;Atención en urgencias sin posterior ingreso;443278;4475030;N;NULL
2024S008381;07/03/2024;13:15:00;CALL. SOR ANGELA DE LA CRUZ / CALL. HERMANO GARATE;27;6;TETUÁN;Colisión lateral;Despejado;Furgoneta;Conductor;De 25 a 29 años;Hombre;14;Sin asistencia sanitaria;440981;4479024;N;NULL
2024S008381;07/03/2024;13:15:00;CALL. SOR ANGELA DE LA CRUZ / CALL. HERMANO GARATE;27;6;TETUÁN;Colisión lateral;Despejado;Turismo;Conductor;De 50 a 54 años;Hombre;14;Sin asistencia sanitaria;440981;4479024;N;NULL
2024S008382;08/03/2024;7:20:00;CALL. UNANIMIDAD / CALL. TERTULIA;1;17;VILLAVERDE;Atropello a persona;LLuvia intensa;Furgoneta;Conductor;De 50 a 54 años;Hombre;14;Sin asistencia sanitaria;441182;4468085;N;NULL
2024S008382;08/03/2024;7:20:00;CALL. UNANIMIDAD / CALL. TERTULIA;1;17;VILLAVERDE;Atropello a persona;LLuvia intensa;Furgoneta;Peatón;De 30 a 34 años;Mujer;5;Asistencia sanitaria ambulatoria con posterioridad;441182;4468085;N;NULL
2024S008382;08/03/2024;7:20:00;CALL. UNANIMIDAD / CALL. TERTULIA;1;17;VILLAVERDE;Atropello a persona;LLuvia intensa;Furgoneta;Peatón;De 55 a 59 años;Mujer;5;Asistencia sanitaria ambulatoria con posterioridad;441182;4468085;N;NULL
2024S008383;08/03/2024;8:30:00;AUTOV. M-11 / CALL. VIA DE DUBLIN;0;15;CIUDAD LINEAL;Choque contra obstáculo fijo;LLuvia intensa;Turismo;Conductor;De 40 a 44 años;Hombre;14;Sin asistencia sanitaria;447057;4480260;N;NULL
2024S008384;08/03/2024;6:50:00;MERC. MERCAMADRID, 0;0;18;VILLA DE VALLECAS;Colisión frontal;Lluvia débil;Camión rígido;Conductor;De 55 a 59 años;Hombre;NULL;NULL;443872;4467581;N;NULL
2024S008384;08/03/2024;6:50:00;MERC. MERCAMADRID, 0;0;18;VILLA DE VALLECAS;Colisión frontal;Lluvia débil;Turismo;Conductor;De 35 a 39 años;Hombre;NULL;NULL;443872;4467581;N;NULL
2024S008384;08/03/2024;6:50:00;MERC. MERCAMADRID, 0;0;18;VILLA DE VALLECAS;Colisión frontal;Lluvia débil;Turismo;Conductor;De 65 a 69 años;Mujer;NULL;NULL;443872;4467581;N;NULL
2024S008384;08/03/2024;6:50:00;MERC. MERCAMADRID, 0;0;18;VILLA DE VALLECAS;Colisión frontal;Lluvia débil;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;443872;4467581;N;NULL
2024S008384;08/03/2024;6:50:00;MERC. MERCAMADRID, 0;0;18;VILLA DE VALLECAS;Colisión frontal;Lluvia débil;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;443872;4467581;N;NULL
2024S008384;08/03/2024;6:50:00;MERC. MERCAMADRID, 0;0;18;VILLA DE VALLECAS;Colisión frontal;Lluvia débil;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;443872;4467581;N;NULL
2024S008384;08/03/2024;6:50:00;MERC. MERCAMADRID, 0;0;18;VILLA DE VALLECAS;Colisión frontal;Lluvia débil;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;443872;4467581;N;NULL
2024S008384;08/03/2024;6:50:00;MERC. MERCAMADRID, 0;0;18;VILLA DE VALLECAS;Colisión frontal;Lluvia débil;Turismo;Pasajero;De 25 a 29 años;Hombre;NULL;NULL;443872;4467581;N;NULL
2024S008385;08/03/2024;8:35:00;IDB. RONDA SUR / AVDA. GLORIETAS;0;13;PUENTE DE VALLECAS;Colisión frontal;Lluvia débil;Bicicleta;Conductor;De 55 a 59 años;Hombre;2;Ingreso inferior o igual a 24 horas;443781;4469490;N;NULL
2024S008385;08/03/2024;8:35:00;IDB. RONDA SUR / AVDA. GLORIETAS;0;13;PUENTE DE VALLECAS;Colisión frontal;Lluvia débil;Turismo;Conductor;De 40 a 44 años;Mujer;14;Sin asistencia sanitaria;443781;4469490;N;NULL
2024S008385;08/03/2024;8:35:00;IDB. RONDA SUR / AVDA. GLORIETAS;0;13;PUENTE DE VALLECAS;Colisión frontal;Lluvia débil;Turismo;Peatón;De 30 a 34 años;Mujer;14;Sin asistencia sanitaria;443781;4469490;N;NULL
2024S008386;08/03/2024;8:30:00;CALL. ENCOMIENDA DE PALACIOS, 360;360;14;MORATALAZ;Alcance;Lluvia débil;Turismo;Conductor;De 35 a 39 años;Mujer;14;Sin asistencia sanitaria;446137;4472033;N;NULL
2024S008386;08/03/2024;8:30:00;CALL. ENCOMIENDA DE PALACIOS, 360;360;14;MORATALAZ;Alcance;Lluvia débil;Turismo;Conductor;De 45 a 49 años;Hombre;14;Sin asistencia sanitaria;446137;4472033;N;NULL
2024S008387;08/03/2024;9:15:00;CALL. GUTIERREZ CANALES / GTA. EOLO;19;20;SAN BLAS-CANILLEJAS;Alcance;Lluvia débil;Turismo;Conductor;De 30 a 34 años;Mujer;NULL;NULL;447869;4477728;N;NULL
2024S008387;08/03/2024;9:15:00;CALL. GUTIERREZ CANALES / GTA. EOLO;19;20;SAN BLAS-CANILLEJAS;Alcance;Lluvia débil;Turismo;Conductor;De 45 a 49 años;Mujer;NULL;NULL;447869;4477728;N;NULL
